tournament_id,match_id,team1_name,team2_name,score1,score2,winner_name,loser_name,sub_stage,stage,match_url
800,99711,Evil Geniuses,OpTic Gaming,2.0,1.0,Evil Geniuses,OpTic Gaming,Week 4,Group Stage,https://www.vlr.gg/99711/evil-geniuses-vs-optic-gaming-champions-tour-north-america-stage-2-challengers-w4
800,99712,Sentinels,FaZe Clan,0.0,2.0,FaZe Clan,Sentinels,Week 4,Group Stage,https://www.vlr.gg/99712/sentinels-vs-faze-clan-champions-tour-north-america-stage-2-challengers-w4
800,99713,TSM,Ghost Gaming,0.0,2.0,Ghost Gaming,TSM,Week 4,Group Stage,https://www.vlr.gg/99713/tsm-vs-ghost-gaming-champions-tour-north-america-stage-2-challengers-w4
800,99714,NRG,100 Thieves,0.0,2.0,100 Thieves,NRG,Week 4,Group Stage,https://www.vlr.gg/99714/nrg-esports-vs-100-thieves-champions-tour-north-america-stage-2-challengers-w4
800,99715,Cloud9,Luminosity,0.0,2.0,Luminosity,Cloud9,Week 4,Group Stage,https://www.vlr.gg/99715/cloud9-vs-luminosity-champions-tour-north-america-stage-2-challengers-w4
800,99716,XSET,TSM,2.0,0.0,XSET,TSM,Week 5,Group Stage,https://www.vlr.gg/99716/xset-vs-tsm-champions-tour-north-america-stage-2-challengers-w5
800,99717,FaZe Clan,Evil Geniuses,2.0,0.0,FaZe Clan,Evil Geniuses,Week 5,Group Stage,https://www.vlr.gg/99717/faze-clan-vs-evil-geniuses-champions-tour-north-america-stage-2-challengers-w5
800,99718,NRG,The Guard,2.0,1.0,NRG,The Guard,Week 5,Group Stage,https://www.vlr.gg/99718/nrg-esports-vs-the-guard-champions-tour-north-america-stage-2-challengers-w5
800,99719,100 Thieves,Ghost Gaming,0.0,2.0,Ghost Gaming,100 Thieves,Week 5,Group Stage,https://www.vlr.gg/99719/100-thieves-vs-ghost-gaming-champions-tour-north-america-stage-2-challengers-w5
800,99720,Cloud9,Sentinels,2.0,0.0,Cloud9,Sentinels,Week 5,Group Stage,https://www.vlr.gg/99720/cloud9-vs-sentinels-champions-tour-north-america-stage-2-challengers-w5
800,99721,OpTic Gaming,Luminosity,2.0,0.0,OpTic Gaming,Luminosity,Week 5,Group Stage,https://www.vlr.gg/99721/optic-gaming-vs-luminosity-champions-tour-north-america-stage-2-challengers-w5
800,107143,FaZe Clan,100 Thieves,1.0,2.0,100 Thieves,FaZe Clan,Upper Bracket Round 1,Playoffs,https://www.vlr.gg/107143/faze-clan-vs-100-thieves-champions-tour-north-america-stage-2-challengers-ubr1
800,107144,Ghost Gaming,Evil Geniuses,0.0,2.0,Evil Geniuses,Ghost Gaming,Upper Bracket Round 1,Playoffs,https://www.vlr.gg/107144/ghost-gaming-vs-evil-geniuses-champions-tour-north-america-stage-2-challengers-ubr1
800,107142,Ghost Gaming,NRG,0.0,2.0,NRG,Ghost Gaming,Lower Bracket Round 1,Playoffs,https://www.vlr.gg/107142/ghost-gaming-vs-nrg-esports-champions-tour-north-america-stage-2-challengers-lbr1
800,107141,FaZe Clan,Luminosity,2.0,1.0,FaZe Clan,Luminosity,Lower Bracket Round 1,Playoffs,https://www.vlr.gg/107141/faze-clan-vs-luminosity-champions-tour-north-america-stage-2-challengers-lbr1
800,107435,XSET,100 Thieves,2.0,0.0,XSET,100 Thieves,Upper Bracket Semifinals,Playoffs,https://www.vlr.gg/107435/xset-vs-100-thieves-champions-tour-north-america-stage-2-challengers-ubsf
800,107436,OpTic Gaming,Evil Geniuses,2.0,0.0,OpTic Gaming,Evil Geniuses,Upper Bracket Semifinals,Playoffs,https://www.vlr.gg/107436/optic-gaming-vs-evil-geniuses-champions-tour-north-america-stage-2-challengers-ubsf
800,107739,Evil Geniuses,NRG,1.0,2.0,NRG,Evil Geniuses,Lower Bracket Round 2,Playoffs,https://www.vlr.gg/107739/evil-geniuses-vs-nrg-esports-champions-tour-north-america-stage-2-challengers-lbr2
800,107740,100 Thieves,FaZe Clan,1.0,2.0,FaZe Clan,100 Thieves,Lower Bracket Round 2,Playoffs,https://www.vlr.gg/107740/100-thieves-vs-faze-clan-champions-tour-north-america-stage-2-challengers-lbr2
800,107737,XSET,OpTic Gaming,1.0,3.0,OpTic Gaming,XSET,Upper Bracket Finals,Playoffs,https://www.vlr.gg/107737/xset-vs-optic-gaming-champions-tour-north-america-stage-2-challengers-ubf
800,107741,NRG,FaZe Clan,1.0,2.0,FaZe Clan,NRG,Lower Bracket Round 3,Playoffs,https://www.vlr.gg/107741/nrg-esports-vs-faze-clan-champions-tour-north-america-stage-2-challengers-lbr3
800,107742,XSET,FaZe Clan,3.0,1.0,XSET,FaZe Clan,Lower Bracket Finals,Playoffs,https://www.vlr.gg/107742/xset-vs-faze-clan-champions-tour-north-america-stage-2-challengers-lbf
800,107743,OpTic Gaming,XSET,1.0,3.0,XSET,OpTic Gaming,Grand Finals,Playoffs,https://www.vlr.gg/107743/optic-gaming-vs-xset-champions-tour-north-america-stage-2-challengers-gf
911,76129,Stars Horizon Venus,Só Deus Sabe,0.0,2.0,Só Deus Sabe,Stars Horizon Venus,Round of 64,Open Qualifier #1,https://www.vlr.gg/76129/stars-horizon-fem-vs-s-deus-sabe-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76130,Cleveland,Raiju,1.0,2.0,Raiju,Cleveland,Round of 64,Open Qualifier #1,https://www.vlr.gg/76130/cleveland-vs-raiju-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76131,JAMPA e-Sports,Virtual Anarchy,0.0,2.0,Virtual Anarchy,JAMPA e-Sports,Round of 64,Open Qualifier #1,https://www.vlr.gg/76131/jampa-e-sports-vs-virtual-anarchy-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76132,Expect Nothing,3P eSports,0.0,2.0,3P eSports,Expect Nothing,Round of 64,Open Qualifier #1,https://www.vlr.gg/76132/expect-nothing-vs-3p-esports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76133,Tuzzy E-Sports,VIM TIRAR ORG GRANDE,2.0,0.0,Tuzzy E-Sports,VIM TIRAR ORG GRANDE,Round of 64,Open Qualifier #1,https://www.vlr.gg/76133/tryste-vs-vim-tirar-org-grande-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro6
911,76134,Nunca Tentamos,Lancheira do Tomás,0.0,2.0,Lancheira do Tomás,Nunca Tentamos,Round of 64,Open Qualifier #1,https://www.vlr.gg/76134/nunca-tentamos-vs-lancheira-do-tom-s-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,76135,Supremacyy,RD E-SPORTS,0.0,2.0,RD E-SPORTS,Supremacyy,Round of 64,Open Qualifier #1,https://www.vlr.gg/76135/supremacyy-vs-rd-e-sports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76136,Q CALOR E ESSE,Tropinha do TIKTOK 2.0,0.0,2.0,Tropinha do TIKTOK 2.0,Q CALOR E ESSE,Round of 64,Open Qualifier #1,https://www.vlr.gg/76136/q-calor-e-esse-vs-tropinha-do-tiktok-2-0-champions-tour-brazil-stage-2-challengers-1-open-qualif
911,76137,Projeto X,ODDIK,1.0,2.0,ODDIK,Projeto X,Round of 64,Open Qualifier #1,https://www.vlr.gg/76137/projeto-x-vs-oddik-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76138,Flow e Amigos,fakezinho dos guri,2.0,1.0,Flow e Amigos,fakezinho dos guri,Round of 64,Open Qualifier #1,https://www.vlr.gg/76138/flow-e-amigos-vs-fakezinho-dos-guri-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,76139,reformed,doidera,0.0,0.0,doidera,reformed,Round of 64,Open Qualifier #1,https://www.vlr.gg/76139/reformed-vs-doidera-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76140,tropa da nina,hashiras,0.0,2.0,hashiras,tropa da nina,Round of 64,Open Qualifier #1,https://www.vlr.gg/76140/tropa-da-nina-vs-hashiras-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76141,experientGG,Before,0.0,2.0,Before,experientGG,Round of 64,Open Qualifier #1,https://www.vlr.gg/76141/experientgg-vs-b4-angels-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76142,g0gados,Utah Bless,0.0,2.0,Utah Bless,g0gados,Round of 64,Open Qualifier #1,https://www.vlr.gg/76142/g0gados-vs-utah-bless-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76143,Amigos do Pitoco,Astro Esports,0.0,2.0,Astro Esports,Amigos do Pitoco,Round of 64,Open Qualifier #1,https://www.vlr.gg/76143/amigos-do-pitoco-vs-astro-esports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76144,os reis do fluxo,Maniacos da Mira,0.0,2.0,Maniacos da Mira,os reis do fluxo,Round of 64,Open Qualifier #1,https://www.vlr.gg/76144/os-reis-do-fluxo-vs-maniacos-da-mira-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,76145,Furnace e-sports,ROLO COMPRESSOR,0.0,2.0,ROLO COMPRESSOR,Furnace e-sports,Round of 64,Open Qualifier #1,https://www.vlr.gg/76145/furnace-e-sports-vs-rolo-compressor-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,76146,NEW ERA,The Last Dance,0.0,0.0,The Last Dance,NEW ERA,Round of 64,Open Qualifier #1,https://www.vlr.gg/76146/new-era-vs-the-last-dance-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76147,tropa da realeza,LUSA White,0.0,2.0,LUSA White,tropa da realeza,Round of 64,Open Qualifier #1,https://www.vlr.gg/76147/tropa-da-realeza-vs-lusa-white-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro6
911,76148,Gamelanders Purple,Storm Tiger,2.0,0.0,Gamelanders Purple,Storm Tiger,Round of 64,Open Qualifier #1,https://www.vlr.gg/76148/gamelanders-purple-vs-storm-tiger-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76149,Made in Roblox,Agropesca Jacare,1.0,2.0,Agropesca Jacare,Made in Roblox,Round of 64,Open Qualifier #1,https://www.vlr.gg/76149/made-in-roblox-vs-agropesca-jacare-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76150,calor,TEAM BGS,2.0,1.0,calor,TEAM BGS,Round of 64,Open Qualifier #1,https://www.vlr.gg/76150/calor-vs-team-bgs-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76151,BOD Esports,tropa do mata rindo,1.0,2.0,tropa do mata rindo,BOD Esports,Round of 64,Open Qualifier #1,https://www.vlr.gg/76151/bod-esports-vs-tropa-do-mata-rindo-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76152,Team Liquid Brazil,Looking for Contract,2.0,0.0,Team Liquid Brazil,Looking for Contract,Round of 64,Open Qualifier #1,https://www.vlr.gg/76152/team-liquid-brazil-vs-looking-for-contract-champions-tour-brazil-stage-2-challengers-1-open-qual
911,76153,Raiju e-sports,Rise Gaming,0.0,2.0,Rise Gaming,Raiju e-sports,Round of 64,Open Qualifier #1,https://www.vlr.gg/76153/raiju-e-sports-vs-rise-gaming-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76154,Não tem Jeito,Arca do Plato,0.0,2.0,Arca do Plato,Não tem Jeito,Round of 64,Open Qualifier #1,https://www.vlr.gg/76154/n-o-tem-jeito-vs-arca-do-plato-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro6
911,76155,QLQR 1,tier2sussinha,1.0,2.0,tier2sussinha,QLQR 1,Round of 64,Open Qualifier #1,https://www.vlr.gg/76155/qlqr-1-vs-tier2sussinha-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76156,NovaTempestade,REiGN,1.0,2.0,REiGN,NovaTempestade,Round of 64,Open Qualifier #1,https://www.vlr.gg/76156/novatempestade-vs-reign-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76157,HCK CIBORGS,Medellin,0.0,2.0,Medellin,HCK CIBORGS,Round of 64,Open Qualifier #1,https://www.vlr.gg/76157/hck-ciborgs-vs-medellin-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76158,E ISSO MEMO,Bomb Crypto,0.0,2.0,Bomb Crypto,E ISSO MEMO,Round of 64,Open Qualifier #1,https://www.vlr.gg/76158/e-isso-memo-vs-bomb-crypto-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76159,EXODIA,IRLV.GG,2.0,0.0,EXODIA,IRLV.GG,Round of 64,Open Qualifier #1,https://www.vlr.gg/76159/exodia-vs-irrelevantes-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76160,BONDE DO TIRINGA,ATS Brave,2.0,1.0,BONDE DO TIRINGA,ATS Brave,Round of 64,Open Qualifier #1,https://www.vlr.gg/76160/bonde-do-tiringa-vs-ats-brave-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro64
911,76161,Só Deus Sabe,Raiju,2.0,0.0,Só Deus Sabe,Raiju,Round of 32,Open Qualifier #1,https://www.vlr.gg/76161/s-deus-sabe-vs-raiju-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76162,Virtual Anarchy,3P eSports,0.0,2.0,3P eSports,Virtual Anarchy,Round of 32,Open Qualifier #1,https://www.vlr.gg/76162/virtual-anarchy-vs-3p-esports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76163,Tuzzy E-Sports,Lancheira do Tomás,2.0,0.0,Tuzzy E-Sports,Lancheira do Tomás,Round of 32,Open Qualifier #1,https://www.vlr.gg/76163/tryste-vs-lancheira-do-tom-s-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76164,RD E-SPORTS,Tropinha do TIKTOK 2.0,0.0,2.0,Tropinha do TIKTOK 2.0,RD E-SPORTS,Round of 32,Open Qualifier #1,https://www.vlr.gg/76164/rd-e-sports-vs-tropinha-do-tiktok-2-0-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,76165,ODDIK,Flow e Amigos,2.0,0.0,ODDIK,Flow e Amigos,Round of 32,Open Qualifier #1,https://www.vlr.gg/76165/oddik-vs-flow-e-amigos-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76166,doidera,hashiras,0.0,2.0,hashiras,doidera,Round of 32,Open Qualifier #1,https://www.vlr.gg/76166/doidera-vs-hashiras-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76167,Before,Utah Bless,1.0,2.0,Utah Bless,Before,Round of 32,Open Qualifier #1,https://www.vlr.gg/76167/b4-angels-vs-utah-bless-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76168,Astro Esports,Maniacos da Mira,1.0,2.0,Maniacos da Mira,Astro Esports,Round of 32,Open Qualifier #1,https://www.vlr.gg/76168/astro-esports-vs-maniacos-da-mira-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76169,ROLO COMPRESSOR,The Last Dance,2.0,0.0,ROLO COMPRESSOR,The Last Dance,Round of 32,Open Qualifier #1,https://www.vlr.gg/76169/rolo-compressor-vs-the-last-dance-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1
911,76170,LUSA White,Gamelanders Purple,2.0,1.0,LUSA White,Gamelanders Purple,Round of 32,Open Qualifier #1,https://www.vlr.gg/76170/lusa-white-vs-gamelanders-purple-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-r
911,76171,Agropesca Jacare,calor,2.0,0.0,Agropesca Jacare,calor,Round of 32,Open Qualifier #1,https://www.vlr.gg/76171/agropesca-jacare-vs-calor-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76172,tropa do mata rindo,Team Liquid Brazil,0.0,2.0,Team Liquid Brazil,tropa do mata rindo,Round of 32,Open Qualifier #1,https://www.vlr.gg/76172/tropa-do-mata-rindo-vs-team-liquid-brazil-champions-tour-brazil-stage-2-challengers-1-open-quali
911,76173,Rise Gaming,Arca do Plato,2.0,0.0,Rise Gaming,Arca do Plato,Round of 32,Open Qualifier #1,https://www.vlr.gg/76173/rise-gaming-vs-arca-do-plato-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76174,tier2sussinha,REiGN,0.0,2.0,REiGN,tier2sussinha,Round of 32,Open Qualifier #1,https://www.vlr.gg/76174/tier2sussinha-vs-reign-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76175,Medellin,Bomb Crypto,0.0,2.0,Bomb Crypto,Medellin,Round of 32,Open Qualifier #1,https://www.vlr.gg/76175/medellin-vs-bomb-crypto-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76176,EXODIA,BONDE DO TIRINGA,1.0,2.0,BONDE DO TIRINGA,EXODIA,Round of 32,Open Qualifier #1,https://www.vlr.gg/76176/exodia-vs-bonde-do-tiringa-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro32
911,76189,ODDIK,hashiras,2.0,0.0,ODDIK,hashiras,Round of 16,Open Qualifier #1,https://www.vlr.gg/76189/oddik-vs-hashiras-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro16
911,76192,Agropesca Jacare,Team Liquid Brazil,0.0,2.0,Team Liquid Brazil,Agropesca Jacare,Round of 16,Open Qualifier #1,https://www.vlr.gg/76192/agropesca-jacare-vs-team-liquid-brazil-champions-tour-brazil-stage-2-challengers-1-open-qualifie
911,76187,Só Deus Sabe,3P eSports,2.0,1.0,Só Deus Sabe,3P eSports,Round of 16,Open Qualifier #1,https://www.vlr.gg/76187/s-deus-sabe-vs-3p-esports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro16
911,76188,Tuzzy E-Sports,Tropinha do TIKTOK 2.0,2.0,1.0,Tuzzy E-Sports,Tropinha do TIKTOK 2.0,Round of 16,Open Qualifier #1,https://www.vlr.gg/76188/tryste-vs-tropinha-do-tiktok-2-0-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-r
911,76190,Utah Bless,Maniacos da Mira,2.0,1.0,Utah Bless,Maniacos da Mira,Round of 16,Open Qualifier #1,https://www.vlr.gg/76190/utah-bless-vs-maniacos-da-mira-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro1
911,76191,ROLO COMPRESSOR,LUSA White,1.0,2.0,LUSA White,ROLO COMPRESSOR,Round of 16,Open Qualifier #1,https://www.vlr.gg/76191/rolo-compressor-vs-lusa-white-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro16
911,76193,Rise Gaming,REiGN,2.0,1.0,Rise Gaming,REiGN,Round of 16,Open Qualifier #1,https://www.vlr.gg/76193/rise-gaming-vs-reign-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro16
911,76194,Bomb Crypto,BONDE DO TIRINGA,2.0,1.0,Bomb Crypto,BONDE DO TIRINGA,Round of 16,Open Qualifier #1,https://www.vlr.gg/76194/bomb-crypto-vs-bonde-do-tiringa-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-ro
911,76195,Só Deus Sabe,Tuzzy E-Sports,1.0,2.0,Tuzzy E-Sports,Só Deus Sabe,Quarterfinals,Open Qualifier #1,https://www.vlr.gg/76195/s-deus-sabe-vs-tryste-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-qf
911,76196,ODDIK,Utah Bless,2.0,0.0,ODDIK,Utah Bless,Quarterfinals,Open Qualifier #1,https://www.vlr.gg/76196/oddik-vs-utah-bless-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-qf
911,76197,LUSA White,Team Liquid Brazil,2.0,0.0,LUSA White,Team Liquid Brazil,Quarterfinals,Open Qualifier #1,https://www.vlr.gg/76197/lusa-white-vs-team-liquid-brazil-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-q
911,76198,Rise Gaming,Bomb Crypto,0.0,2.0,Bomb Crypto,Rise Gaming,Quarterfinals,Open Qualifier #1,https://www.vlr.gg/76198/rise-gaming-vs-bomb-crypto-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-qf
911,76199,Tuzzy E-Sports,ODDIK,2.0,0.0,Tuzzy E-Sports,ODDIK,Semifinals (Decisive),Open Qualifier #1,https://www.vlr.gg/76199/tryste-vs-oddik-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-sf
911,76200,LUSA White,Bomb Crypto,0.0,2.0,Bomb Crypto,LUSA White,Semifinals (Decisive),Open Qualifier #1,https://www.vlr.gg/76200/lusa-white-vs-bomb-crypto-champions-tour-brazil-stage-2-challengers-1-open-qualifier-1-sf
911,76862,Botafogo eSports,Bomb Crypto,2.0,0.0,Botafogo eSports,Bomb Crypto,Single BO3,Closed Qualifier #1,https://www.vlr.gg/76862/botafogo-e-sports-vs-bomb-crypto-champions-tour-brazil-stage-2-challengers-1-closed-qualifier-1
911,76863,Renegados,Stars Horizon,2.0,1.0,Renegados,Stars Horizon,Single BO3,Closed Qualifier #1,https://www.vlr.gg/76863/renegados-vs-stars-horizon-champions-tour-brazil-stage-2-challengers-1-closed-qualifier-1-bo3
911,76864,MIBR,Tuzzy E-Sports,2.0,0.0,MIBR,Tuzzy E-Sports,Single BO3,Closed Qualifier #1,https://www.vlr.gg/76864/mibr-vs-tryste-champions-tour-brazil-stage-2-challengers-1-closed-qualifier-1-bo3
911,76865,Galaxy Carrots,Los Grandes,0.0,2.0,Los Grandes,Galaxy Carrots,Single BO3,Closed Qualifier #1,https://www.vlr.gg/76865/galaxy-carrots-vs-los-grandes-champions-tour-brazil-stage-2-challengers-1-closed-qualifier-1-bo
911,78125,Stars Horizon Venus,Arca do Plato,1.0,2.0,Arca do Plato,Stars Horizon Venus,Round of 64,Open Qualifier #2,https://www.vlr.gg/78125/stars-horizon-fem-vs-arca-do-plato-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2
911,78126,Kings,ROLO COMPRESSOR,0.0,2.0,ROLO COMPRESSOR,Kings,Round of 64,Open Qualifier #2,https://www.vlr.gg/78126/kings-vs-rolo-compressor-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro64
911,78127,LUSA White,Agropesca Jacare,1.0,2.0,Agropesca Jacare,LUSA White,Round of 64,Open Qualifier #2,https://www.vlr.gg/78127/lusa-white-vs-agropesca-jacare-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro6
911,78128,North Stars,tropa da realeza,0.0,2.0,tropa da realeza,North Stars,Round of 64,Open Qualifier #2,https://www.vlr.gg/78128/north-stars-vs-tropa-da-realeza-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro
911,78129,ORN FC Esports,Motos Muito Rápidas,2.0,0.0,ORN FC Esports,Motos Muito Rápidas,Round of 64,Open Qualifier #2,https://www.vlr.gg/78129/orn-fc-esports-vs-motos-muito-r-pidas-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,78130,Team Liquid Brazil,SG e-Sports,0.0,2.0,SG e-Sports,Team Liquid Brazil,Round of 64,Open Qualifier #2,https://www.vlr.gg/78130/team-liquid-brazil-vs-sg-esports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-r
911,78131,NEW ERA,VIM TIRAR ORG GRANDE,0.0,2.0,VIM TIRAR ORG GRANDE,NEW ERA,Round of 64,Open Qualifier #2,https://www.vlr.gg/78131/new-era-vs-vim-tirar-org-grande-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro
911,78132,não temos um plano,Royal PS,2.0,1.0,não temos um plano,Royal PS,Round of 64,Open Qualifier #2,https://www.vlr.gg/78132/n-o-temos-um-plano-vs-royal-ps-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro6
911,78133,Só Deus Sabe,REiGN,0.0,2.0,REiGN,Só Deus Sabe,Round of 64,Open Qualifier #2,https://www.vlr.gg/78133/s-deus-sabe-vs-reign-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro64
911,78134,3P eSports,Alpha United,2.0,0.0,3P eSports,Alpha United,Round of 64,Open Qualifier #2,https://www.vlr.gg/78134/3p-esports-vs-alpha-united-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro64
911,78135,Gamelanders Purple,Salut e-Sports,2.0,0.0,Gamelanders Purple,Salut e-Sports,Round of 64,Open Qualifier #2,https://www.vlr.gg/78135/gamelanders-purple-vs-salut-e-sports-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,78136,Tropinha do TIKTOK 2.0,The Plain,2.0,0.0,Tropinha do TIKTOK 2.0,The Plain,Round of 64,Open Qualifier #2,https://www.vlr.gg/78136/tropinha-do-tiktok-2-0-vs-the-plain-champions-tour-brazil-stage-2-challengers-1-open-qualifier
911,78137,Akuma Team,AJF e-Sports,0.0,2.0,AJF e-Sports,Akuma Team,Round of 64,Open Qualifier #2,https://www.vlr.gg/78137/akuma-team-vs-ajf-e-sports-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2-ro64
911,78138,n0gravity,Looking for Contract,2.0,1.0,n0gravity,Looking for Contract,Round of 64,Open Qualifier #2,https://www.vlr.gg/78138/n0gravity-vs-looking-for-contract-champions-tour-brazil-stage-2-challengers-1-open-qualifier-2
